Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-11 10:10:00,116.44000244140625,116.68499755859375,116.43000030517578,116.68499755859375,116.68499755859375,130476
2023-07-11 10:12:00,116.6875,116.7499008178711,116.54000091552734,116.55000305175781,116.55000305175781,142648
2023-07-11 10:14:00,116.55999755859375,116.66000366210938,116.52999877929688,116.58999633789062,116.58999633789062,139079
2023-07-11 10:16:00,116.5999984741211,116.69000244140625,116.56079864501953,116.68000030517578,116.68000030517578,106153
2023-07-11 10:18:00,116.66999816894531,116.79000091552734,116.66000366210938,116.76000213623047,116.76000213623047,96893
2023-07-11 10:20:00,116.76000213623047,116.88999938964844,116.73999786376953,116.87000274658203,116.87000274658203,123394
2023-07-11 10:22:00,116.87129974365234,116.87989807128906,116.72000122070312,116.83000183105469,116.83000183105469,102504
2023-07-11 10:24:00,116.83000183105469,116.86990356445312,116.68499755859375,116.76000213623047,116.76000213623047,106337
2023-07-11 10:26:00,116.76499938964844,116.8550033569336,116.7300033569336,116.79000091552734,116.79000091552734,105773
2023-07-11 10:28:00,116.79000091552734,116.83000183105469,116.68000030517578,116.72000122070312,116.72000122070312,145436
2023-07-11 10:30:00,116.72000122070312,116.80000305175781,116.6500015258789,116.78500366210938,116.78500366210938,231219
2023-07-11 10:32:00,116.79000091552734,116.83999633789062,116.72000122070312,116.81999969482422,116.81999969482422,152499
2023-07-11 10:34:00,116.80999755859375,116.83999633789062,116.63999938964844,116.83000183105469,116.83000183105469,141731
2023-07-11 10:36:00,116.82949829101562,116.83999633789062,116.58000183105469,116.69499969482422,116.69499969482422,162975
2023-07-11 10:38:00,116.69499969482422,116.79000091552734,116.63999938964844,116.76000213623047,116.76000213623047,103375
2023-07-11 10:40:00,116.76000213623047,116.81999969482422,116.67500305175781,116.68000030517578,116.68000030517578,84274
2023-07-11 10:42:00,116.68000030517578,116.73999786376953,116.64199829101562,116.67500305175781,116.67500305175781,93845
2023-07-11 10:44:00,116.67500305175781,116.87999725341797,116.67500305175781,116.70999908447266,116.70999908447266,115080
2023-07-11 10:46:00,116.72000122070312,116.93000030517578,116.6500015258789,116.91999816894531,116.91999816894531,142067
2023-07-11 10:48:00,116.9198989868164,116.97000122070312,116.81999969482422,116.86000061035156,116.86000061035156,109684
2023-07-11 10:50:00,116.8550033569336,116.86000061035156,116.83999633789062,116.84500122070312,116.84500122070312,1289
2023-07-11 10:52:00,116.6500015258789,116.70500183105469,116.58999633789062,116.68000030517578,116.68000030517578,171155
2023-07-11 10:54:00,116.68000030517578,116.79000091552734,116.66000366210938,116.76000213623047,116.76000213623047,75438
2023-07-11 10:56:00,116.75,116.86000061035156,116.75,116.83499908447266,116.83499908447266,122838
2023-07-11 10:58:00,116.83470153808594,116.91500091552734,116.7750015258789,116.82730102539062,116.82730102539062,77106
2023-07-11 11:00:00,116.83000183105469,116.87999725341797,116.68000030517578,116.87000274658203,116.87000274658203,97974
2023-07-11 11:02:00,116.87799835205078,117.16500091552734,116.83999633789062,117.12000274658203,117.12000274658203,142580
2023-07-11 11:04:00,117.12000274658203,117.2249984741211,117.09120178222656,117.12000274658203,117.12000274658203,172044
2023-07-11 11:06:00,117.12000274658203,117.16130065917969,116.9800033569336,117.04139709472656,117.04139709472656,100664
2023-07-11 11:08:00,117.05000305175781,117.16000366210938,117.01499938964844,117.03009796142578,117.03009796142578,59328
2023-07-11 11:10:00,117.02999877929688,117.2699966430664,117.02999877929688,117.16000366210938,117.16000366210938,92467
2023-07-11 11:12:00,117.16999816894531,117.33499908447266,117.1500015258789,117.27010345458984,117.27010345458984,122980
2023-07-11 11:14:00,117.27999877929688,117.33000183105469,117.21499633789062,117.24500274658203,117.24500274658203,99660
2023-07-11 11:16:00,117.23999786376953,117.24500274658203,117.08999633789062,117.0999984741211,117.0999984741211,93163
2023-07-11 11:18:00,117.0999984741211,117.2300033569336,117.08999633789062,117.18000030517578,117.18000030517578,76206
2023-07-11 11:20:00,117.18000030517578,117.30999755859375,117.13999938964844,117.29000091552734,117.29000091552734,88418
2023-07-11 11:22:00,117.29000091552734,117.29000091552734,117.12999725341797,117.13999938964844,117.13999938964844,100751
2023-07-11 11:24:00,117.15889739990234,117.19499969482422,117.11000061035156,117.18499755859375,117.18499755859375,109140
2023-07-11 11:26:00,117.18000030517578,117.19000244140625,117.08999633789062,117.13500213623047,117.13500213623047,140956
2023-07-11 11:28:00,117.13999938964844,117.23999786376953,117.06500244140625,117.18119812011719,117.18119812011719,78398
2023-07-11 11:30:00,117.18000030517578,117.22000122070312,117.12000274658203,117.19000244140625,117.19000244140625,48852
2023-07-11 11:32:00,117.18000030517578,117.21499633789062,117.08999633789062,117.16500091552734,117.16500091552734,72019
2023-07-11 11:34:00,117.16500091552734,117.23500061035156,117.11000061035156,117.13500213623047,117.13500213623047,60402
2023-07-11 11:36:00,117.1500015258789,117.19999694824219,117.11299896240234,117.12999725341797,117.12999725341797,75062
2023-07-11 11:38:00,117.12999725341797,117.19999694824219,117.11000061035156,117.1500015258789,117.1500015258789,58711
2023-07-11 11:40:00,117.13999938964844,117.13999938964844,117.0,117.01000213623047,117.01000213623047,114588
2023-07-11 11:42:00,117.01000213623047,117.09500122070312,117.01000213623047,117.06999969482422,117.06999969482422,52964
2023-07-11 11:44:00,117.06999969482422,117.06999969482422,116.93000030517578,117.01499938964844,117.01499938964844,73895
2023-07-11 11:46:00,117.0199966430664,117.22000122070312,117.01249694824219,117.22000122070312,117.22000122070312,73051
2023-07-11 11:48:00,117.22000122070312,117.36000061035156,117.19999694824219,117.3499984741211,117.3499984741211,80447
2023-07-11 11:50:00,117.3499984741211,117.3499984741211,117.2699966430664,117.3499984741211,117.3499984741211,56113
2023-07-11 11:52:00,117.3550033569336,117.43000030517578,117.33999633789062,117.40139770507812,117.40139770507812,23291
2023-07-11 11:54:00,117.41000366210938,117.48999786376953,117.37999725341797,117.4749984741211,117.4749984741211,72734
2023-07-11 11:56:00,117.4749984741211,117.51000213623047,117.38500213623047,117.40499877929688,117.40499877929688,71030
2023-07-11 11:58:00,117.40499877929688,117.55500030517578,117.38999938964844,117.54910278320312,117.54910278320312,109206
2023-07-11 12:00:00,117.55000305175781,117.63500213623047,117.5,117.5999984741211,117.5999984741211,135021
2023-07-11 12:02:00,117.5999984741211,117.6500015258789,117.55999755859375,117.58000183105469,117.58000183105469,97978
2023-07-11 12:04:00,117.58000183105469,117.66999816894531,117.58000183105469,117.63500213623047,117.63500213623047,139020
2023-07-11 12:06:00,117.63999938964844,117.63999938964844,117.55999755859375,117.60169982910156,117.60169982910156,46752
2023-07-11 12:07:24,117.66999816894531,117.66999816894531,117.66999816894531,117.66999816894531,117.66999816894531,0
